agricultrendsyieldregression.country,agricultrendsyieldregression.crop,agricultrendsyieldregression.coefficient1,agricultrendsyieldregression.coefficient2,agricultrendsyieldregression.intercept,agricultrendsyieldregression.mse
Eritrea,Vegetables Primary,9.571813580869412,12.920793887863583,0.4728128761814391,6.792769949642605E8
Republic of Korea,Fruit Primary,558.5151916051104,55.47710176075902,4.730460111573376,6.545399741116981E9
Poland,Beans green,211.76113728692079,35.07867787942686,4.163570640415067,3.809959880072111E10
Australia,Vegetables Primary,327.2093175939117,176.42963379465712,8.174860153870496,2.9739507351684776E10
Congo,Bananas,279.63792643486744,52.04500456999543,2.1074124012857123,1.0616790175162284E9
Mexico,Seed cotton,70.28171450927272,24.844670548649315,1.1671658320356,5.44328183403049E8
Ecuador,Pumpkins squash and gourds,128.51177266003964,17.02655831890479,0.775914398378096,7.600076544104842E8
Burundi,Vegetables Primary,296.1060480431926,61.9830311804577,2.9833529989201746,2.6748710160724306E9
Belize,Coffee green,47.390446618606944,7.0840484944877,0.27342094440095965,3.330613753184415E8
Ecuador,Castor oil seed,42.98559402275078,5.815049576456126,0.2661787259453292,1.5043411573003935E7
Saudi Arabia,Coarse Grain Total,5.277382644668303,21.825908848711588,0.8677665687510154,4.505533424490305E8
Burkina Faso,Citrus Fruit Total,106.16278418381485,48.18348928298587,1.6855957590925923,2.3529175270867825E9
Republic of Moldova,Peas green,19.506044438035502,5.026338297080649,0.4842117715418841,6.88142139222132E8
Bulgaria,Almonds with shell,5.753727968711826,1.4063302301737175,0.1277670596775616,3.2033672066083223E7
Bulgaria,Hempseed,1.3129683133842251,0.30102655489267416,0.027974896593033163,961975.3361991975
Namibia,Mangoes mangosteens guavas,28.625725286797998,23.39392029878079,1.130990073487637,9.16209797930482E9
North Macedonia,Raspberries,38.614512344217815,7.532633525708726,0.7228395202421783,5.187240626500373E9
Chad,Rice paddy,15.486018424908368,14.510781383599566,0.5398947082168398,1.4462068423797926E8
Sri Lanka,Cloves,14.760839561725648,3.0009886039065945,0.11039618401939132,3330099.606655513
Zambia,Cereals Rice Milled Eqv,49.0565802091785,13.09677746649223,0.5953026467290004,1.4049309170099333E8
Indonesia,Seed cotton,18.07832457697504,2.144944172806745,0.08211748334943128,5922989.72286308
Uzbekistan,Fruit citrus nes,38.54833654760868,29.164492485193765,2.264454062859364,1.4701680496685942E10
Bahrain,Fruit fresh nes,16.311335424529346,89.0630252178566,3.2450007206050135,4.600905189319065E9
Lithuania,Cauliflowers and broccoli,57.861515129921564,7.576315580371947,1.053567157354802,3.229305487573818E9
Libya,Apples,21.783189320188328,126.53867596735428,5.557625342651307,6.738125212954276E10
Myanmar,Coffee green,21.19091722604262,2.846280459018831,0.12508165451917883,2500857.378019904
Vanuatu,Roots and tubers nes,563.1080408958836,60.69115023666414,2.5683567177990376,3.842232497639432E9
El Salvador,Apples,69.3261225460762,11.30563751234318,0.4458724625713675,3.133239412042284E9
Botswana,Wheat,25.87255831495132,17.965666484299287,0.8281687072805445,3.566373929507219E8
Thailand,Pepper piper spp.,104.9147814270849,19.906845772661836,0.7538413491749963,2.0041608890548727E8
Austria,Fibre Crops Primary,74.26987933860464,5.8239769708133915,0.7879131527567805,2.0171395374282012E9
Ukraine,Fruit Primary,42.291478730594065,8.571857935541175,0.9334867047368061,2.6531595333370533E9
Jamaica,Watermelons,643.2462642353981,95.07627946611261,3.75189565782265,4.060777270989014E9
Nepal,Oranges,266.22084742342355,34.45336113643701,2.640562440226024,1.3639907998039637E10
Panama,Avocados,129.02718357687374,14.382914511731807,0.5622014277174201,1.3716368118001324E8
Haiti,Pulses Total,23.249210393169243,4.603470245644014,0.18408643590283622,7833028.340486503
Morocco,Sorghum,7.621066425767854,5.6746308253866635,0.3192261471822996,5.053072478222318E7
Algeria,Vegetables Primary,30.455693728048757,98.31893855308707,4.272163458252642,8.969440968742203E9
Eswatini,Oranges,157.04747993597994,48.10586431646409,2.382712052889605,2.0608603643196476E9
Paraguay,Fibre Crops Primary,11.44195749315135,2.9011515007029667,0.12385342180444323,5358192.25357906
Mexico,Carobs,16.620271871828628,5.7285113024666,0.268330237882154,1.3555088963062173E8
Malaysia,Coarse Grain Total,90.08564688821824,8.863971223891067,0.340513662338283,2.007080619397205E8
Democratic People's Republic of Korea,Wheat,49.16642734795682,3.548199745866305,0.5541898459123529,1.3168813238658847E8
C�te d'Ivoire,Roots and tubers nes,116.65453693369562,26.45860927700412,0.9924527864421853,4.210853880444128E9
Syrian Arab Republic,Pulses nes,18.16103662625628,13.657167350018566,0.7545396134668001,2.777662709355252E8
Germany,Cauliflowers and broccoli,617.8982345202402,89.2494523903517,10.184120388225638,3.920281114528063E10
Ecuador,Peaches and nectarines,200.58749212000342,28.040671994626017,1.2797847990873807,4.050831714161632E8
Slovenia,Apricots,315.5233759380496,30.318368137479016,3.011910243646495,2.3139119911862053E10
Chile,Cereals Total,85.80949397203797,12.170479628177254,1.5078869545928628,1.1469742227333777E9
Mauritius,Vegetables Primary,503.5083442713619,83.69310944724148,3.623758415946944,2.749304325720957E9
Peru,Onions dry,947.8222875347309,148.51439308923727,7.453218962906273,1.3838943951821644E10
Fiji,Fruit fresh nes,339.6677059244262,38.47593714227811,1.5864182335391235,2.7445267473545754E8
Benin,Pineapples,889.8707515459226,285.9384293883816,10.25571502006848,7.242219036341202E10
Greece,Fruit Primary,283.23861612322713,84.3168188947738,5.578694662509699,1.3111621801427467E10
Zambia,Fruit fresh nes,169.13649662853513,45.39232613806843,2.0670227973420188,1.4028158811765263E9
Turkmenistan,Rye,0.25205657337340026,0.2644020082254372,0.018018658343983047,3.928948859249475E8
Brunei Darussalam,Lettuce and chicory,104.77609813865462,10.639898131018056,0.40394654696130894,1.876636189771738E8
United Kingdom of Great Britain and Northern Ireland,Oilcrops,114.94564733051054,9.71769058947287,1.1178387615371574,3.917182539900428E8
Kenya,Vegetables Primary,207.26406118420093,92.55008293602958,3.7345907432177996,6.116888834500373E9
Spain,Oilcrops,155.7995212118837,39.796008942294065,2.9280181636166978,1.3082575723512716E10
Tunisia,Olives,4.349771885460805,4.31419039464606,0.21681207521531032,2.378029578225505E7
Armenia,Tobacco unmanufactured,19.23272299751963,3.715705112474465,0.4543077744704526,5.899262677151943E8
Turkey,Hempseed,7.063790206238296,1.7316709712900777,0.1480941933880901,1.1088395077746136E7
United States of America,Cereals Total,114.1651567391861,14.516896250270785,2.0255159602930575,1.7418470258041294E9
Chile,Fruit fresh nes,139.46823189638835,19.37732832540327,2.4096935879068937,2.2314833677666597E9
Czechia,Cherries sour,36.77880995246238,5.535180989901499,0.6505464106148209,1.252908253379795E9
Nicaragua,Seed cotton,83.79499473945951,10.869225951522576,0.4311050075171151,2.501535998821365E7
Bahrain,Sweet potatoes,23.486921780965336,142.40704878639025,5.260631360918653,2.8318176445362568E10
Iraq,Tobacco unmanufactured,6.872808373856188,9.593298347192256,0.443608790601491,8.990492015529718E7
Eritrea,Barley,2.8097436591703584,3.7516824511012214,0.13715999946140472,7.390590663357845E7
South Africa,Treenuts Total,28.397999509950576,13.7556788491233,0.7503122502093557,8.377018213747432E8
Lithuania,Pumpkins squash and gourds,68.19130645167168,8.584935429705544,1.196785459911631,1.7779252410858246E10
Denmark,Pears,197.21162635183032,28.95566608724073,3.4024484709273666,1.894414250115542E10
Democratic People's Republic of Korea,Coarse Grain Total,104.25852419031732,7.371918403543861,1.1903604667121388,5.313939859939556E8
India,Peas green,352.1633608616645,94.76420339408354,3.9595285695279716,4.968514757648455E9
Portugal,Vegetables Primary,731.5002538084384,163.52626086162715,10.561902615170197,4.262579862094926E10
Spain,Grapefruit inc. pomelos,478.06743319207277,138.40041706482768,9.821508727328828,4.146889448112966E10
Netherlands,Maize,200.9631429197119,30.374352149606796,3.0526941032356985,4.250135732333308E9
Malawi,Cereals Total,43.545773764998835,10.512816088346563,0.47930493156721654,7.977842712654668E7
Germany,Rye,103.17832788610254,15.06671624464116,1.6991612549943138,1.192851241613268E9
Senegal,Seed cotton,24.14832861140487,11.519055645740044,0.4101005981936348,6.762873149609168E7
India,Walnuts with shell,32.552081686235056,8.758187425211029,0.36540417420270216,4.088566166412502E7
Antigua and Barbuda,Pumpkins squash and gourds,261.3255110134046,38.946502421716865,1.4646916503200866,7.480642624310306E8
Tunisia,Garlic,44.7716021915688,44.72847179886519,2.24744459717381,2.2749729961423345E9
India,Citrus Fruit Total,375.08255590623463,100.89874619301001,4.216572986791861,5.435981327884052E9
Germany,Grapes,346.63592051473546,50.723696929534945,5.753742627384098,1.3397189573333029E10
New Zealand,Tomatoes,3210.441586896848,241.22227175182493,22.892506558735104,2.0227583991729807E11
Malaysia,Ginger,155.14207885492496,15.310390524612263,0.5879392709139641,6.90652548552337E8
Dominica,Plantains and others,253.173998792845,21.776427733799782,0.9417505503957977,3.338943928878989E8
Tajikistan,Hazelnuts with shell,8.604657351394243,1.0707956252923625,0.23172426655104256,1.437483073689337E8
Spain,Avocados,188.4917977546647,53.02027156618081,3.817960480737054,6.297525460790859E9
Democratic People's Republic of Korea,Potatoes,392.7536670362925,27.56183450382948,4.478496377177353,6.320556301710036E9
Indonesia,Spinach,88.27155188285656,9.954733085472334,0.38029918842128885,6.650994531465332E7
Cyprus,Tobacco unmanufactured,41.350696435789125,21.062746715311096,1.0967402071804317,8.31680282608125E8
Nicaragua,Sorghum,64.42157650607305,8.38568026699337,0.329998794655513,2.907234819439807E7
Burkina Faso,Fonio,16.24574019090235,7.190419696860579,0.2528783029933588,2.543792856414704E7
Sweden,Lettuce and chicory,534.8753307280311,21.10690562265147,10.110248014550516,4.316989010510678E10
Azerbaijan,Cabbages and other brassicas,93.26367616437346,31.837432942027593,2.7208078936352056,2.0705690789789593E10
Spain,Groundnuts with shell,54.103704473211614,15.668695141230707,1.115216437208595,5.36041895451398E8
Guinea,Tobacco unmanufactured,35.538906453351885,6.596961337164579,0.25389526956683506,1.1496405894204117E7
Kazakhstan,Peas dry,3.737078099370093,1.224165397625111,0.18378003839983653,1.0153704606515981E8
Bahamas,Oilcrops Oil Equivalent,3.0935417190728574,0.6910336913713174,0.027324607024280554,9.678490333231695E7
Pakistan,Bananas,73.38544386319343,63.166272038126735,3.2109346083940133,5.009026940422346E9
Tajikistan,Oilcrops Cake Equivalent,3.3154950644273984,0.414097315229641,0.08920554871810381,2.2131760182708174E7
Uzbekistan,Millet,8.485059907208443,6.418430926764254,0.5004906519745893,1.0312772178328458E9
Ukraine,Pulses nes,5.586681670418058,1.1483831209037019,0.1231202707208259,1.306946909562016E8
Guyana,Pepper piper spp.,10.462518026240971,1.375481173091252,0.052744321985008065,7275241.132108696
Grenada,Sugar cane,1685.0836406472329,359.6901435202088,13.395184346198333,4.645229872920196E10
Mexico,Cereals nes,19.264205607410567,6.792465048650733,0.3159667515873499,1.2259862074126616E8
Cyprus,Apples,112.37702537644654,57.07462542559793,2.989472264383039,4.160219109334763E9
Iraq,Spinach,47.69322283172012,66.44426433445356,3.082618802424482,4.336373382886466E9
Malawi,Citrus Fruit Total,3983.0024714336446,995.286423661808,44.59586984082593,2.474750561379859E12
Micronesia (Federated States of),Coconuts,56.40160243606971,5.4763485451117795,0.201019426076763,4.311399836253311E7
Latvia,Beans dry,20.395739663598874,2.467436215101912,0.3725927077976303,3.8659507593230915E8
Portugal,Apples,264.3258655411892,59.177376730615165,3.786943169689355,7.541205628738709E9
Bahamas,Avocados,37.35533515685891,8.344763508966892,0.329979680821143,1.4115038328467081E10
Bangladesh,Pumpkins squash and gourds,303.13904583141493,37.46670698951304,1.48755809390254,2.028633202911332E8
Guyana,Tobacco unmanufactured,40.18459781795556,5.518717426172881,0.21393708919291518,6456782.341495752
Peru,Artichokes,479.7212317947645,75.0814249329277,3.7632262993540375,4.0766648604286356E9
Solomon Islands,Roots and Tubers Total,440.677243672075,43.69612315595225,1.696582527685226,1.8236927567326406E8
Mali,Yams,100.40946920675435,104.36604247653948,3.6279749236369714,1.0461481102069702E10
Turkmenistan,Almonds with shell,1.7353008449675342,2.1630908319417497,0.1363314058652111,5.145004144537006E7
Bosnia and Herzegovina,Walnuts with shell,20.16997058721348,2.441973901703269,0.2341171699401816,1.3977226337238804E8
Togo,Nutmeg mace and cardamoms,9.990359267482871,2.8767918694640793,0.1046268918107503,2.9650892105785113E7
Lebanon,Roots and Tubers Total,377.13229178043844,124.83079327190204,7.6917837993525575,2.640933705888532E10
Peru,Cucumbers and gherkins,581.7766591391318,90.97852435387355,4.575112829151979,4.919379758948266E9
Morocco,Tobacco unmanufactured,15.785262030349891,11.89235973753687,0.6624875279413059,2.0878860305277956E8
Egypt,Onions dry,51.80623496488049,336.9958754719662,14.883751943338822,1.0425218126684131E11
Italy,Beans dry,45.12776121562291,7.86854595605933,0.6174430970961502,1.5096127973546368E8
Central African Republic,Cocoa beans,1.5827896845183633,0.3609315711594426,0.014291877676948232,61728.92296951679
Ethiopia,Maize,20.614376309980763,8.033491106580186,0.34002404396658925,3.484720494242307E8
Philippines,Beans green,137.29039376725555,17.82115426740828,0.6851604199478027,1.0823200412146671E8
Indonesia,Maize green,148.19745617720105,17.13261013739803,0.6602186880008992,5.196442061954147E7
Thailand,Eggplants aubergines,364.9198758701357,67.7517053994831,2.565816257075937,3.201753029433537E9
Saint Kitts and Nevis,Pulses nes,41.56744019266937,6.116479809503424,0.24692074237865472,8749236.79599124
Slovenia,Beans green,127.05573685520397,12.133505637604506,1.208334001057962,3.81536721494235E9
Namibia,Carrots and turnips,75.27416553007815,61.11543674285852,2.952309361479455,6.213308471741756E10
United States of America,Cereals Rice Milled Eqv,113.27162880680801,14.402410541754197,2.0096548307221016,1.7139451196487653E9
Lesotho,Roots and Tubers Total,397.41068474711085,84.91042774393706,6.527954220131912,1.5995309546441202E10
Brunei Darussalam,Bananas,114.27658152574341,12.123098400081645,0.4611086602813042,1.5563122688783595E8
Bahamas,Pumpkins squash and gourds,60.47358635866503,13.5117434662826,0.5343009961349904,3.700809792881558E10
Finland,Apples,416.0287030615322,13.398426427362113,9.677720085208351,7.079162536751129E10
Yemen,Tobacco unmanufactured,9.360981935360893,17.75370545120314,0.7345565210170828,2.626990342322541E8
Tajikistan,Pepper piper spp.,46.701920985328215,6.194267024393711,1.253270260072186,8.3054037594607E9
Iran (Islamic Republic of),Beans green,28.79809405925802,31.945883004865696,1.7481365099758037,7.612538021835073E9
Ecuador,Citrus Fruit Total,459.87012546842635,66.34658614378822,3.038785334114796,5.560392729194321E9
Morocco,Oilcrops Oil Equivalent,2.8153424377738903,2.107072646006348,0.11762558339531111,6385178.5222550845
Morocco,Sunflower seed,8.119377986775895,6.073542978383777,0.3390675605767223,5.921977246664056E7
Slovenia,Rapeseed,43.91618666438638,4.256472726902272,0.42292609668884196,4.1081304041137695E8
Gambia,Cereals Rice Milled Eqv,30.29670850208273,11.141862308550108,0.4019612195426893,5.486126890503899E7
Cyprus,Chick peas,21.70340775674483,11.029813664557459,0.5733611429063197,2.515930490384849E8
Somalia,Sweet potatoes,100.57657723424616,123.43154087906757,4.572727499503866,8.837417031490866E9
Ukraine,Oilcrops,10.44188911923127,2.123328301079695,0.23235919441672245,1.4950007591713586E8
Malaysia,Fruit tropical fresh nes,211.80198353786568,22.29811785169758,0.861147935338409,3.059364018977139E8
Papua New Guinea,Berries nes,186.52042606809346,18.40713245438918,0.7270155397661004,2.1530061881526854E7
Republic of Moldova,Melons other inc.cantaloupes,21.36167976976496,5.586329493049951,0.5276606234993294,1.0855491386872776E9
Nepal,Oilcrops Oil Equivalent,7.96178201497502,0.9527132514341629,0.07457101556063267,1471596.7653825148
Jordan,Strawberries,37.5134746653478,85.69838989905556,4.453863182459167,3.441186710297843E10
Togo,Coconuts,133.093029070566,38.46694648785738,1.4118882103211134,5.880887925925772E8
Guyana,Maize,56.040930502563626,7.631261663570126,0.2954907731094321,2.087696796958991E7
Azerbaijan,Rye,7.440817318196964,2.54762358813506,0.21841731454958274,1.5290479742518514E8
Spain,Beans green,229.80827349269074,66.51359281108202,4.710424839812058,9.706763687589842E9
Ghana,Oilcrops,107.52353116521965,30.361161389463398,1.1129357303901997,3.7772223456176287E8
Guinea-Bissau,Coconuts,182.17575711825518,38.49372380775513,1.4256813331210068,4.2002865540800667E8
Switzerland,Melons other inc.cantaloupes,43.88418225295823,2.6216250133218018,0.37851983306722753,2.729104685937621E9
Zimbabwe,Maize,30.354859166604275,11.76828708161895,0.548784497280824,1.3742655449260265E8
Mexico,Cauliflowers and broccoli,308.0299593539428,108.90538571909772,5.119622494341232,9.907397067441774E9
Central African Republic,Vegetables fresh nes,283.6442122253503,64.34192298425869,2.5512389811186287,1.5977916345349348E9
Brunei Darussalam,Roots and Tubers Total,137.62786838532514,14.061814913267407,0.5373315256028974,1.409172255008731E8
El Salvador,Coffee green,36.47504502353711,6.226129984937468,0.24973166371449912,1.2922111914720329E7
Uganda,Ginger,51.65620718393533,12.345730802421565,0.5264110075006184,5.182336346498089E8
Spain,Lettuce and chicory,541.1087367937209,155.60984799185968,11.09087237569395,4.9439263302621796E10
Iraq,Chillies and peppers green,59.36590806846397,83.15516376182067,3.8556198039090384,6.721411535617596E9
Poland,Grain mixed,56.72799059620777,9.045393197469203,1.1236585517747004,5.2204608282533896E8
Mali,Fruit fresh nes,60.69336204832882,64.41624856094901,2.260419660102731,2.1263597943902655E9
Portugal,Flax fibre and tow,12.185909364694123,2.639875786792099,0.17515001346862932,6.475882475854498E7
Myanmar,Plantains and others,292.71003461342696,39.575891925843784,1.7296234161405681,1.1684909799948013E9
Sao Tome and Principe,Fruit fresh nes,237.48642816330994,33.081822903832105,1.3842686894938596,2.5283028445995104E8
Serbia,Cabbages and other brassicas,63.267752909265084,11.574285407029409,1.037709276728146,2.7400698103416553E10
North Macedonia,Eggplants aubergines,188.39504927301905,37.14456605143947,3.640598885152852,3.514347566372862E10
Slovenia,Beans dry,32.33816959033358,3.113225152291011,0.31019988405985915,2.2524279611835766E8
Suriname,Oilcrops,271.77392535609397,37.57467119731804,1.444287407825693,7.577833274771703E8
Mali,Sweet potatoes,107.70049137546467,112.67215265072701,3.92973642308829,8.852974607401358E9
Ukraine,Blueberries,24.93414285178598,5.248056163128233,0.5573654456624731,2.4367276117606487E9
Saint Lucia,Coconuts,117.96366691356307,16.363189103207656,0.6139104838332428,3.07344968742126E8
Peru,Soybeans,64.20785775071477,10.184878749828664,0.5119323617886381,6.658116230924975E7
United States of America,Watermelons,470.09233682578554,60.213760950828444,8.336323319668065,3.36939327087263E10
Maldives,Citrus Fruit Total,107.44377997672505,18.14106552522166,0.6404861530307185,4.863681809270662E9
Bahrain,Grapes,6.807902371669846,38.141476877608575,1.3921239598052488,8.418529857293873E8
France,Treenuts Total,26.742904067168986,4.3987554780736575,0.38542767566800146,2.0565450851481596E8
Oman,Cucumbers and gherkins,46.10517974300505,170.94138916214706,6.5459917909871495,1.249738351289004E11
Switzerland,Peas dry,110.76598577948545,5.707919931349635,0.8841952724934978,6.971460407704284E8
Canada,Watermelons,134.49130183681487,-22.230008977430696,3.53441754321275,5.6522914335654625E10
Chile,Cranberries,70.17343812815636,10.07902824288861,1.243510369847005,3.8246408054812484E9
Saudi Arabia,Roots and Tubers Total,44.07326311060529,182.86709831843126,7.268714236702626,2.8763379893681652E10
Morocco,Raspberries,57.564844230038055,44.31896495809633,2.424851139395668,1.0417762768046213E10
Kazakhstan,Grapes,16.29388060311467,5.352733983568605,0.8051563760763442,1.991044302202135E9
Latvia,Cranberries,35.72211687095698,4.362716767448296,0.6693035068236461,1.6429732358192797E9
Mauritius,Oilcrops Oil Equivalent,25.266004077033323,4.104333554369413,0.1785640683504366,6019509.493325963
Guyana,Cucumbers and gherkins,168.50721477998133,22.17365572427957,0.8502793108123273,1.890223136536459E9
France,Spinach,485.6348236816942,76.67743526797723,6.958008541590213,1.7691060231661686E10
Switzerland,Spinach,571.2629801904434,27.215640249571976,4.583315269326845,5.581372316484081E9
Nepal,Spices nes,147.15815971818282,18.893638598434865,1.4530721430108255,2.811733579308683E9
Guinea-Bissau,Oilcrops Cake Equivalent,12.840611245384869,2.699954837692975,0.09957666800713894,2961146.784477802
Peru,Pulses Total,39.88982748698713,6.281803519718866,0.31544279655108426,2.094055733618401E7
Ireland,Peas green,120.49402270493191,11.587682230249179,1.2290561939568065,4.500323137947266E8
Eswatini,Wheat,55.70892419607437,16.875823284793654,0.8346367484371351,4.543166636809373E8
Senegal,Cereals Total,19.550098353176338,9.129192951926719,0.3241331452719241,4.1914794386366054E7
Mexico,Lentils,23.59152257312325,8.383913643891642,0.3943678981773045,6.284321926834727E7
Israel,Oilcrops Oil Equivalent,5.711527887078795,4.6097368496973665,0.2310197281438477,2.4418939166766815E7
Sudan,Sunflower seed,0.35311280700797815,0.23225931402317104,0.008355573636008104,8.432037665976787E7
Cuba,Tangerines mandarins clementines satsumas,262.5874474746536,59.98544357854612,2.3396417802345164,8.767031224646242E9
Bosnia and Herzegovina,Beans dry,18.83763662091772,2.2152333514216043,0.21404599046415998,1.1350033292660066E8
Thailand,Tangerines mandarins clementines satsumas,621.4043002501425,118.81330106399892,4.517585856290305,3.8521720321375513E9
Slovenia,Berries nes,88.5667464311244,8.517435104056942,0.8422799451087385,2.0993227202241802E9
Italy,Tangerines mandarins clementines satsumas,454.29591197778535,79.41463456470369,6.240617854397927,1.4490089231894777E10
Kenya,Cloves,8.40438334460502,3.7740744925615144,0.15195360208261185,1.4952061321508883E7
Brazil,Rice paddy,100.11788383055604,16.947596251346056,0.671149622838173,1.598054711017528E8
Honduras,Plantains and others,554.2761183671782,81.07634336310856,3.3783378666102664,2.4120409660792766E9
Suriname,Roots and Tubers Total,465.99298627423883,64.21326703392798,2.458825912584092,3.546905637903517E9
New Zealand,Plums and sloes,402.8909691731769,29.743856061104026,2.8622128031056238,2.2310311454444256E9
Tajikistan,Sesame seed,3.6237090844186532,0.4708827543618623,0.0964885480424816,4.2541079584130704E7
Saint Lucia,Pulses nes,85.44431921224916,12.153759547157543,0.4666356983057665,3.119766009311454E7
Central African Republic,Oilcrops Oil Equivalent,8.423118280992025,1.9207974291087166,0.07603218517282243,1706548.7235389897
Pakistan,Tomatoes,68.12521654646388,58.254982456851394,2.92509410377912,9.315570172904457E9
Finland,Asparagus,1.2071767793249986,0.06128958631701131,0.02532431219365928,1.4324222288011102E7
United States of America,Lentils,29.859474925272277,3.784200379302684,0.5327695964882525,1.1587379686123855E8
Jamaica,Plantains and others,572.5302589104742,82.68595732301105,3.2655467509166445,2.2411036696493278E9
Jordan,Soybeans,0.4858054316669623,0.9612838627511,0.05227576301887262,2.3219682046800506E8
Thailand,Maize green,266.3870647406942,50.48645956471254,1.9152954601590828,8.335464466930299E8
Belgium,Quinces,24.589999280233688,3.5048799979108667,0.33032906338616846,7.328204337594877E8
Malaysia,Areca nuts,57.111173435935065,5.9924772543095175,0.2323732194009512,1.8557234794713058E7
Guatemala,Plantains and others,712.2726599829442,82.86914816652322,3.4256694354977615,1.924334618322391E10
Latvia,Cherries,10.595597891978436,1.3571090604403557,0.1979695743630116,2.1720962890153623E8
Germany,Grain mixed,101.52696198335504,14.773371884019312,1.6746304677167765,1.0959020560404513E9
New Zealand,Cauliflowers and broccoli,830.8917763641429,61.35562049915504,5.8854718925473675,6.241726326577407E9
Sweden,Cereals Total,93.61807376642221,3.8258524640396794,1.752876926773722,1.2520844856069012E9
Pakistan,Pigeon peas,5.335191743088285,4.650700139617918,0.23482875224851185,3.628333066169181E7
Micronesia (Federated States of),Cereals Total,36.12201565033768,3.471601362893128,0.12774945432470458,8165348.078191694
Malaysia,Lettuce and chicory,339.96725751830377,34.04433452335791,1.3080003102200315,2.3941622215580773E9
Grenada,Fruit citrus nes,185.82611762724503,39.460665236462994,1.4581540437595524,2.7746302184081297E9
Viet Nam,Mangoes mangosteens guavas,398.87800018214466,64.77690554583327,2.671404560143023,1.8368718526632898E9
Italy,Lettuce and chicory,554.4120783274807,96.1451671639001,7.593828586166457,1.9887784482695694E10
Egypt,Mangoes mangosteens guavas,14.036306106719126,91.67926152601598,4.0468254176977565,7.496971185191164E9
Malta,Pulses Total,31.218949355181458,18.31274032255341,0.9650889698603502,4.5476948766980267E8
Bulgaria,Oilcrops Oil Equivalent,11.441412342913486,2.690487063349005,0.2435325537258037,2.5160662837948527E7
Serbia,Sugar beet,173.05829727457498,31.555247334946824,2.8308281600500096,1.955539072048674E11
Ecuador,Apples,260.9813088755458,36.701540537100215,1.6710345495270456,1.300863075398539E9
Egypt,Cucumbers and gherkins,27.168098677260325,178.77780073788054,7.872903530384182,2.7996696792316326E10
Austria,Cherries sour,105.538201471738,7.820986463376663,1.1034122284314285,1.5084673493313637E9
Peru,Maize green,285.6318706114398,44.98820584209416,2.2599609718172053,1.1712174762127078E9
Eswatini,Pulses Total,16.09463916802732,4.890408522220473,0.24217463260342928,2.2507574523143433E7
Azerbaijan,Lentils,8.587715423302214,2.9564671434160386,0.25039136363575704,2.0307870966438612E8
Belgium,Walnuts with shell,19.0827012100897,2.723257043358884,0.256463193296734,4.4073962282246435E8
Viet Nam,Cashew nuts with shell,71.03172206499951,11.532432272426826,0.4690239457053655,1.852583294199772E8
India,Barley,50.75329472153735,13.70818564813576,0.5709679003722485,1.2001481029217194E8
Guyana,Mangoes mangosteens guavas,168.72043562474778,23.33734294398234,0.9011856162854561,1.6516533972608166E9
Zambia,Fruit Primary,178.34950488770252,47.7056955669914,2.176664207995193,1.5233988343488536E9
Mexico,Rye,31.52635567871457,11.21240372061885,0.5225960918158007,5.611437493938206E8
Indonesia,Fruit fresh nes,317.339971969489,36.22782061158787,1.384241768170168,9.881980124534205E8
El Salvador,Oranges,569.6391040334917,98.09037773768449,3.907641563059898,6.063922270629271E9
Georgia,Coarse Grain Total,29.09134906974116,2.5561486627294165,0.380092773184853,3.6618814790953606E8
Tunisia,Strawberries,97.85557209899144,99.52202119646009,4.866512160907157,4.3277707228416336E10
United Arab Emirates,Eggplants aubergines,91.83601075606197,482.2931739257012,17.771538621940614,2.0195887769472003E11
Tajikistan,Safflower seed,2.9361702852860634,0.35279447693535687,0.0774690222859689,1.9285047590416223E7
Jamaica,Cocoa beans,17.495394929659692,2.687412508013856,0.1067258886921407,2955277.270078825
Mexico,Pistachios,6.435761379778247,2.240609289713173,0.10443952912000093,2.491191689438944E7
Latvia,Vegetables fresh nes,136.01785250647703,16.446793569026795,2.5410867803357244,2.3257223767406696E10
Czechia,Oilcrops,23.322763312955324,3.4705592605036424,0.408197979383443,4.8303726093407583E8
C�te d'Ivoire,Nuts nes,9.169485500720027,2.0536431861221036,0.07711203447834473,4.295747006671965E7
Brunei Darussalam,Oilcrops Oil Equivalent,7.956852841465625,0.8230957593234587,0.03152662846915183,788858.5481876264
Uzbekistan,Apricots,19.082679396945018,14.386601768940377,1.1181308923732787,3.846259522142427E9
Jordan,Olives,5.440812494307773,12.260792195987042,0.6422139144573824,2.2957226937776372E8
Guatemala,Roots and Tubers Total,431.1231332467717,49.191369013903426,2.0147801465134374,5.485594082350122E9
Germany,Vetches,17.300367410632028,2.4100462322590324,0.28527241646147034,7.758035045091712E7
United Arab Emirates,Cereals Rice Milled Eqv,15.969468444814941,89.62962498834261,3.2602903057731933,1.7081153994115213E10
Timor-Leste,Roots and tubers nes,176.44697910790745,36.35067562851397,1.435048772355172,4.4444033581746376E8
Denmark,Gooseberries,39.16074739454322,5.8372263131614215,0.6678386695131714,5.452838582944677E9
Rwanda,Seed cotton,11.338304109624824,2.0120530755330144,0.10792673837634456,4.3920693041017324E7
Slovakia,Walnuts with shell,11.999062904472487,1.6281283994100664,0.19620732301647512,1.3259896383879295E8
Mauritania,Peas dry,0.5371810573948264,1.7998500088362406,0.06380266042338792,1.002632590080293E7
